id,value
e5bbb265c57a48a789edd02d811b6c84,90
d530cc7a7adf4f36989dac1e02f2d10e,637
9b46e4e791fd4e1f91f9b4e48b04d838,218
1cbd1069cf464e3cbdb87426e77edc73,291
b23b4c68dd114ebfae94df32d9adfa30,957
62d8509a8b5f4fcf8a50c34306a73e4f,750
60cfb1b67e3946949f53bca624dcd866,722
9d13b0442d474d5fa866fd92cf32a946,342
e3055cacd59e495e8e477defe5219cfd,826
db8bdc1b478e48568eaf177bcf07a989,230
19c58109951b41159d76883d6773efbb,478
0331e1ad7c0040f888af76afa326113e,508
91243de3f6234707bbd62084eca0c538,397
3b47cd6f05054ff9ac46a39b0808c450,191
6430444330dd4435a878d982663c3519,44
fdb13ef438d6438ea2d1ae7c8deeea20,13
812adb5a8d38431daecee3179dbdf6be,262
a72df9b5d84c40b0b0c5562195b0dfae,586
66e82d2fa519408cac24a792aa88b650,904
8bd344e6a33c4763a50150ec12a64ca4,239
c36b4a7ccbc843be9f38f539f749c7e9,468
de7653135c14408498f6e438b4fecbbb,749
c3e8b037414a438b8cb59f88631d4e1c,712
8db9a6672d82470a9000ac271a85ae31,867
69ae9dc978414bf99c80bbe2a669687a,970
bf355140bb614a1692eb84cfcd27d4a3,804
5767f7de079e434fbc0c1a5eaa49ffca,315
32836170482249f9a6d906e4f4ebc388,746
21eb20847bf14d988dc7a3de8673e483,790
efbee45e102342d5988cbb057debd651,854
4d92d981b5124158b58a8679972c1d20,510
5f223e8cb21444959499a6cbc1758feb,135
c05ee60eafd74a019f13bf350be99cc8,516
53c46a78821048ce8bcdda672ccc3015,289
b9965a7ed0824601ad605d199e85a38a,862
6e9d11a8c65b4218a599fc8e90bd507d,422
a0be9070c025474e8d17dd7549bca7b8,764
4ce04491cfd14479a0cf833cf160050e,245
75974c59b6a24363a91b33c5bae5d4f7,843
910a51d15a83447f9e073b1928d92a9c,703
31a87638f5ac460e95b60cd61c7b9c65,803
1c9cace9052d4269926ffe978a0088f1,520
ff8345b3728a4ccbae8d5a70ffca3f96,925
8252478a03764532a84c01d31c49941d,243
c8aab8bd5e164b9481c2221f0a2fe4fe,897
d2655a934fdd4dccae7cad320069d57e,652
34e7756fedf54effa214511a2086307f,889
28cf15c5c6044703b3db5bff292b9175,969
2519f8226fb94a4ab1a397a89d49292d,601
d55e691d609b4fdcbc565cf6532f923a,804
29c6a41107324da2a39cb40d3311cb1c,485
b3e1bd4832174a7fbc03865c1dc91d55,504
005928c19bf04af3b470cd44289aaaaa,153
30c156ece1de4c8f879b3ab1e901d2d6,143
7899114a857444f6b4af910d926f4e27,56
6f2fdc1e44e14b7fb07fe42654fa53bc,149
3b5eda3299e64f69b037e92a91db2e21,138
f7660f7a24ea44e69801b5031449d920,355
245861c9d4d1498da06fb450161ec9b5,368
67b26da2340e419b95f151348172d9e3,882
a1dc6933a8ea43b4bd83751ba06f7e1b,169
fcbb61819697480e8950431919d9de80,325
5e808779de054b58a8406e419fabc776,572
0ae882f687cb4af18e8bdfbcbfb9f1a6,236
a90b7153f09a4dbc883da45aa6191307,454
ffb43ad5fbdf477e9f0d27a2c3453636,601
8cd8775e70fd4ee09d3deed803b557ee,741
adf64396d48a4d37adfd9f7c58b63437,464
68e10824258d42c19484ab856539b943,983
e5fcc5d78c454f0db8775d1ad0b2271f,928
498a3e8a982c401e8ecdacb471ec60a6,382
d3a569ea6afa4be7b73f5fb2a43b08aa,525
576455c88e0542ed94f6688d20d44c61,590
9687cba0e9e344ee906f9eab0f96db16,98
3a2af7d344e0419e9c9d7fd37cb9e4f7,389
bf8291d2a68a4b8a8c07311c93702187,944
4e5a7623c3ad447ea319bed41208f9a4,741
3d5ec89fe2b64a1fa8d3cc20c07715b8,679
df57ef4e5b024ed6ba1c6f78628c5653,272
7ede950453a64898bb5da4e1f65403ad,110
2f0397591eda4b4dbaa90cd2c6fe34c9,702
c0cc7f35d581417c831a2b566d4bc28d,18
42404c0dc3444373858241b6cf482c6e,337
a6a8136a557b456da6275d44fdaba215,28
f564d9cffe1d4027b290cabb5f7553a1,795
6f822a568d394a05b5aac96e03d4d165,492
b437a618b05c431da23f5143a8724a52,997
d6ea4604451c479f8642dffd5b17c7c5,365
ea51a07e1b5547de97f0543a541c2f90,884
326acbf0638d45ad8fca1bd23331e90b,591
7825553bcec0475d818f955d06f4c608,578
72394c36aa2e418195d8304f2eb5e0e6,942
aebec7fe6f014e2fad57a474caec2b5e,901
16572cfead7c46e58ab01aca7e534b50,307
739873c6e4b841a6ad31453594ec9ed3,146
88dab6a5753d48838177b829b9c26880,103
4323679f83ee4ed38a18b44d3ef0ed51,112
49437e9f10be4f83b11fd2f1323a6e5d,401
a3b9a28f1e4f43968eee03ca854716b9,202
568a093d8c4e405c9af28bd2e5cbd69f,838
a4570f79e39b4341ba953226382677a1,62
6ee459a287f940708949e45acb810f0c,688
07d44588650348939b5988b680183e89,780
8cee878629cf430e989308ad972ed013,635
b739ea072be74832b3781eceb47518a6,319
6140a3b4487641c6bf104c5b49247823,207
dbfb1beb4655466099a1acb413a65437,304
7243a497030940479f7634f9b31cd197,273
ffdab3e4899b440c9289f54e78706066,518
f2d80ce2ab8e45539b6aa5d9360b8dc1,331
17a8c2ce2161454ab5206e05ed75735a,885
ea2b1c94f5444b53b7416addc3f00c2d,312
0b163e251bd44f10b11f3a94acf51aee,714
58011a8a30ec4939ad63998fabc1fbb1,273
e4c9dceffabd4eebb84b8a642f604e48,772
c37296042d0b45728354c5061bc3ed66,382
1d73c39bfbf94bf1ae01f64f99fdb79d,460
cbf2c25564e64d63a445147b450214d9,775
19504080139845079c7c0244dc38132a,201
a9517b3db50c45d38e109231ebb15d99,386
f2b0eb71715946b29bae7c9e32d04165,66
9d0a0e213be8470d9e20074a57e27bc0,538
58150eed2bd54ac99adeffce2dac3771,311
6fc21482537e4458b9f211bb15e258b2,80
b9f3e23fefdb4c5088043be76aa65e86,599
cf2b1f65f71d47d690f3c10d7a0d9282,436
3d44f644ab03444e8fa2c3aa7546089a,622
f35bf9c99cc24f47b27c13e030a20ef6,417
fcfcb9f287a543fe810d03c51beb99d2,815
ebeb5a1bd6f646318a1471eb75675861,898
32fab9bae9a64b559e94e23e85c56f45,880
ba6e2a89e7eb41d4b60d32306b181842,138
d822811dafda4e9b80f97a36c2ba10c3,960
1250a56b15e24c3d9eae54cf80cadd49,269
a5bfe2e3ce5a4db69059d08015daf685,137
1bb27910596d4139816e0c5abd6847d1,548
809d3ccef1ee41cb96f82bfc5ccbe9e4,972
bcc4a85802ab4f2db6bc475be25eb75d,693
e906eb73d1f848fba9b3719cea718534,483
d408db46caf7414f95656deea7f3b7de,511
a2c5ddbc350041b2b4c246d53583ea08,859
27e84d5fe9c34d05bf5698333d2d0802,894
5ca3e47c2c8a4fde8e1e8dfcbf1e52b2,794
f93e882433274243b6c461061419fefd,357
084184e256e345388e1e6ff17be211b0,676
3768f16c9df94ee4a98bc4ea301e7992,614
6c5b36d975164d0fac55f36d47004537,167
5fcb8cfaba82456cb29b0b84fb59adf3,688
ab5acf6e20494769a920e408f1ce1584,128
ae1615d99fea49439f00e5ed97a886eb,513
99fbbb3557af4330b02892d40a817822,755
7422e1a9597a4ab3a400d89d5ef89c56,284
b59c0753c11b4144924e2a078e7db52c,149
9abb3c1f32e4491f9afdb38e4b0b9e90,483
f67a1f03e1d44208be904f8dd73cc2ea,28
719be6d823f149cb8f73d5d7520d2218,393
e873f430e9cb43df9942904300b647c7,385
f2d71850f5fa4c9fa775a16651fa5915,966
be98aa92f52c46f8b6b0a2b6fd8c3a94,190
0ff664798d9a42ab8f777793003b8f59,204
0978ff7584e84a90a8e76e26fb059a8f,683
74b19a179347494d9c3aabc513454b3d,257
6bc940ad8a5a4ac4b60c7b97c8d1edc8,690
aeca99c7825046268cd8cff5553b0e80,944
0612f2f2619d463f967fdcc26c77dd06,994
40d82ec929b749cb84b887a06a53de38,855
542cc7019cb94d978961fe71fc22f39a,489
97bd7b46ff1f4ec4900b7e0f807ac9dd,533
a8556a989db64779ae04e0b1216b5476,343
9f944398d5e046a0bdc06343f909dbf1,386
c5bfe6e7ca8a4e969d4013e71bc44fc5,292
2a18799ce54842aa93cc703f3a263a0b,331
b4e99755d637405d989114d7b7e35a6e,239
2baa75e5ffc34b10a18bad38105a1f6c,571
922d2ff20a6145a3ba194e7566b4f803,650
3308cf741f484a02bb9c8150b5b39a75,904
9b7b63b35e8842848ff98442dc74a90d,54
8346ccef1bc44ec6a4750beccbda6a23,302
5a59ff4ebef54683a048ee9699c7dfd1,916
e6dadce746e84306860963ca74dc1334,121
296de361e4424a9995a930a988bf3d0d,23
1777970935a64036b756bdc8c02a8be4,717
4339ca242dba4d218caaf01f4ca43624,422
3044994a9e26477ea2b958d157ea32de,807
8e9474786771423ea9a15dd7590a8ed4,400
6952a83a554c42abb57fd510bc1524c5,318
ef87a135e2514a8f8d86ddb0310d3b05,49
0d37248ae9214a1c9aa758bb4a061ff4,762
fcc2f778e93d43e7a63b31dea456367c,323
1c41179bb4754d29adaef15413f4892c,980
4585478971624f4a9eda50969b34ba46,739
92e1cc3c70b441eea403fce47ff382b9,272
95568dd3f9d44875a6756f09a13c0e57,723
3408692af1a84eda897c96c4a1f09540,683
09870d4f41e6486baf45e6681b92ffe2,645
ef4f7120c2984794a5b79d797b96e2be,467
a3df3dd1baa84cc5ba3d32b0e31cc62f,145
67db232ef32246a39e6334eb38d6667f,449
470ef625fa2441cc9ee2f2837dee4ffa,398
fb1522a2f68549ba88ca746cd8b473ac,685
0358b40482a9457983db357a9514165e,883
cb6c0d023aaf421a9454e4b879a95906,392
223e9bf7a0c949b8aaf790a1229a40f1,93
98553a8e3fe64b20bd16b193fb879635,22
9a04d57080b5438a8919e73ce532434c,713
7e808bf5a8114a2389f6838cb67d4a31,229
5d955b5a27d64be18d4c0191072f0575,303
031030ad89e44ec0ab998d4092e3c145,68
cc6d16ca395c4401a15310c6ec27d22e,527
4264a985d59f4077ad16b1414a0d82ca,844
ed3c936ccbf6489ea1e4f7d99c6cb341,438
47e05de280644167a902dbee131991e1,715
b33e872f56854e109c3244eb788c607a,467
bf117968c8f74971895ef24d46db6ea1,473
7bd38fe60aa44d5e8cb55a5a0bc5931d,361
1c1a24ebe67f44ed8fc5dd72bb909f15,703
afb321a10d804256b89a4970d8369d13,392
012fdd247c504a3497109764a3aedead,226
b228d0152b1347fe9144a5b7d6ac64e5,309
050e8f97dfa9422b80dfeb0e849e9e3f,261
e48ad8fc763d47a48d3165c46c0a3cde,315
3cff41cb0a024ef3be356f53cf6d3cd8,319
64fb6725e4974a94bf2ee933c8f517bd,487
af4857a3327842dda030bae63dae04c1,269
4132d52e51b6410ea815da99bb25c41c,986
ea62529bc9cf4980ac2b4b1127e731e8,800
110261e4a72c458aa4257b583a084c21,871
287862a9eca54c469b54cd318915e7fa,878
429b9835e29e4a968e00510939c0f9bd,102
8352caf752234179b7cd718893d615af,221
b7be00b4285b4304aff4828d101b5d86,108
51dfc8ce68e54d7498c3552047310e21,90
eb988113eca94e7baf472aad731e2e29,251
45f108ac6f0845b9ae4225fdff088a32,79
43259ab793b94c818686f0dc467ed3f0,173
8db76da550214eb187cd9910eea5938e,436
40edc16bee6147a8853b948a38d5d821,688
602de074c69f493fac747a576475385b,317
f2f2c599b2574373abed879dee10b0da,65
651be0704eaa42f5890d9a9f1ef50cc7,360
b90d415227c04805ab3b83ad5f57038e,409
1674909b39784a859da10344eeb29991,132
4ac569a512894eff9f632c11d98fe2f8,920
6e8a36590c2946e9a1f456861925fe83,884
5e98ae7e93144f6e8e978edb18f6e758,769
8a0de21df26c4103900a6533af8a67da,437
abd2a3b9b832472498e806e387c4edb8,384
8ba3f64ca83f4ec98f68ca6da336b4ae,765
0a1f874e6b4b4187be0c23f45559ac2c,918
daa101af8941431491e22a814c07db10,658
6e371d5bf8d44f40976b78c8a42cc4d8,112
f8973136004d4d7abb5318f440cb0bcf,820
824c9159380b4b918c11751fa300d661,511
e85fe2c6bcb8468fb7dbb842aba49fc0,399
3cefd69e6713451b9eeb43e1eeebe35e,166
e2583542acd44c3595d42374ba9603d2,588
ca88d4975891456094a147d9365c05fe,442
4c5c71ab86e74597860682cc091b7725,430
cfa850b1b3514900b489acdf0d23f0ec,523
dbc359e8b41e46199aaa6c0d5e69411e,116
1aaf0dea292d449cbdf2c023df910718,905
5be9d24f6f124db3b61c5df3fab80507,501
256191f49c55409ca6b837764b4caa18,545
828e1314f85944749777a0b670289393,877
80498d61a91948dca278407966b86421,964
cb512383b9244e5cae879c8e57440562,533
d82bb0627df543279178fdebcec27a23,734
543b5c07704e46cea56289c8d9e6b666,294
b5ebf90d86784eaa911c9fcd14db7cc5,935
1542db37bf7048f4a23c550f41eb3d8f,808
142d37c4439c40fe90c5950e47a7e44c,160
b66ef0ae212448299faefbcfba524823,833
47249d2f62084df59ceb38211c2b076d,717
7084f803c39e4754a9efac20e8c1c795,796
0fa7718f8cc6424ea680d3b23192b179,171
e6fe837662f04af3a47b146b6ddc61b0,185
3bcc6c5bcda14591a897bc946039e449,380
d1004643f62e4cc7b0d4ae6530c707dd,765
493a7317110c4ad08e679dcdf90422ee,949
b50b0acfe3f34e7fa9e9d8be048a1252,135
a034244ed8ad4889a704146423851de2,669
aa9a83ec1cfc4e3381781739756e3ddb,7
7a522c89c4424a30aad6d0e65e3c7e72,692
1bfa923d634b403fa90910adc770ffcf,789
edef5066cb794cb1b28f5f9e40b2dc93,29
ce79eac090cf4409885dca3a767bedd5,257
e6be74b286124019a2c14247a966dd3e,434
2e7eb33ccf5642c8aa3bdc64115593ff,259
d69112cdd5e54cbfa496212351079abf,776
2f785d68db164309bd0ad57813dac98c,922
643d554eb3fb4acbbee33a3194d6c7a5,971
4e5181b08ba041a29522e8155cf2bf1f,299
ee8d434e7b3f4a4abdabf3352d6e0ff1,564
b84d01b1d726448e8f6721a028031985,220
5e56de92d83449c4a47d2f7dfebbbf8b,855
4242fec8cba3491895c76153103ee364,804
dcec9e2a57804c4e88bbbbd15c5fa19d,273
00fb297dc03d45458468fe8e9d537927,574
2668f30ab9fc4ad3be28d2ae3c40c71d,522
d6660b70d42a4d709b76125f1b9c9168,316
9a235c2acdf540438edddb8c3302a5e5,716
7a360015ae89462f968c88beb9f961d8,500
4aa813e2294f4ab5bbd0a3c1029aa621,421
fcb1a77a869a4383bb5db598c73a078d,965
a2ddde57a392419296c2cd544a3a8fe7,331
8fd1f81f28264e0a8d588f0dab4e9c46,471
859a2366a3fd48018afe13cbaa6cc01a,963
6dea1e1f81e54e9f853a60da3dc092da,624
d79b271f78fe4145af66c12120554221,192
565b6658799e47bfa32fa09b492103c6,622
01be956628414f9a916e5eceaa09eebd,241
56a1e186f2204694ba1509aab504c401,586
aa34309b6f45431ab2384491c993bd76,254
417eb1018987413eba5160a7222d6582,940
1e25e68614c746498f7874a50861543e,535
3288a6db068a413387ae426e94b5f4d7,194
d1cd392f47524029992acb166df9e27c,923
6cac7e6ea377495c962f635f053c2559,860
a99e9d71a8264be9b3f5202bd4639828,65
1527d5dda16b417eac3aca5947945d69,292
0e3eec2642e24e9693f0c90484a4d8e0,428
1447a331067247378d0983085d2b5e1e,237
a470507420354bcda5319d5c236da32e,386
1f5f9219ea6e4777bdf2875fbfea6bc8,997
47fdc0cba73648618cc8c2ea34803eab,980
754faecf211047308e79cd729cca57dd,725
e32591a1193047658cd6b31dcb1da5c0,893
f9ab568c1ad8440bb414f861f8462374,654
8eeb44eee9b74daea6f12fb19020f11b,753
5b55f756e6f145fb89ad6d6367afd318,903
0e786c746e9248078030f982a2021281,379
9e15751e4d244193b880d93223bd5d34,234
08bd1796fda34b0bbce771917de1214e,942
546714540b764ae5b8cf01c1733645d5,799
44d3176acb1c43cba3c5a0ea905a89bf,341
0a2a9316395f463ba449939735f23c32,547
346a7bd85cb24b0ca3de1bd1d080b4db,268
d9fc76969a0646bb89e3f391e91c3518,192
62fec4b02c9c4cf0817aee77f60ed81d,17
36e6bb671be246d38ee91a074edb3204,583
4ab56cd1a4954fec8bc8819ebf37aad2,787
fdc4b3222ab148f98048dd36d1064c6e,916
73d6671a37c442acb7b884a357a9c8d4,66
6f5dc41064654a188f76a7ded056df70,819
f3604b1d4dd84252bb6b96993cbddd62,789
885419913558428da733ec3258379505,744
c76d06a685df4cd3ba6643e787a3b2a8,873
da47ff46c01645088b2681063e2e5ad1,750
56964d9388fe4e3c931c0e2659ff4af4,951
4f9a852852524c43a720026d31e45500,295
2faf958c46c14188880a2180bb1cb788,341
628686b7f50d4c5cb1f0d1a022a47d48,405
99df210e51bd4969bca6ffbdef0c89c7,159
36294f854aaa4540a02a8d1421dc64dc,941
05bbbca131774605bc9e8c88816b7f1b,656
9d6e3c1a8d074975b54f2f3c6082ed35,491
5885475935b5490192e1f5fb81ac8f59,888
e0c0905d22004d49b56173c4cc642928,152
573fe98e4c11467b91cf75f234c36c70,563
30fe559a62f44690aee56c2d7f0f28f9,747
f85fa1b0a82a425bb3885f6ef86d1349,333
e904b304a8474887add3829eb0ca2cb6,562
15a6379a9c3e426aafbb3e9b9fd79f7f,617
3b6914ace59f403a92893a6e4ffad836,244
245597f74e484286bbd1dc4ace3339ad,184
62fe76e8ef2d419a9bad140d6d9b6b7c,238
f96f9dcc4791487aa2f0d2d83d44e003,87
4e13946bead24d04bce9840eafe081d9,743
24535a998ea14178b5d8262e65878b63,23
3bf9e674133f42189bb4b23597a80e78,651
91ee4e463cf247e8ba64ac304a7d666c,158
90fb577d1e7f441c980a2a1b8151a8ed,292
0a4f551e383f4326904f10b419ab07f4,451
913e8d6076cf4f5cb1ed93505aa4b9ac,92
8cf166c03ee8470db423f90560435643,914
22f1b58b4c6f493c9daec564f0aee246,707
6cbf22cfd1944445807a0e162e002f43,88
19cd8f9312ce4ac0a0af63ca6cc61099,854
fc6b8c8c7dfe4e46b6ec5943e33af96c,490
8abbf99892434f1f97d67c058bfbb598,41
262b669c9b2c4fe7b6ca45b06dbf80a7,333
7a4ed1ac1ecb40679073d058ebcbad55,64
4a00cb3a39fa4cb89aacf08360c3d6a5,884
a27555915c7f4a30bae20cec187c7611,476
80e8ea517b3545169d64503fe81b984e,124
8ce67ead0c7140e294fcbcdd13b3945a,551
f022ebef5a324d1fb9939428ec5322e2,66
679df858e29a4cc387e759f0971f32a3,472
bd381ab4c4384251a6be7354e53ddb4b,28
197bd8f838bb482db051652ab00bb13b,114
426c859758984364ab89bab07cb42151,630
4316074c54cc4a98b5747b1496e060ea,537
c4dc22287ac24c4f850ef8dcd50bae74,21
5c11e327386c4f8397a0c330ecf6ddef,747
5923bd5bf31e4ef5acf67121329d6a93,331
587cc97e643349d7b0c39eb1bfcf40a4,60
6bb8c216aad540539d99e75d8d44a2d0,917
1449353daeae4374900fef017ec8265a,41
0a9ddccdea8b4072a938c341f9343d66,421
7062ea38f2c94ee691002984200585c3,413
fa95ef17555e48bcaf019a55dacfe8bc,753
6146d7cc7ff6445da9e1f86cd92be7e2,478
5c55bb271a0c43a59f3fbfa34c08a918,663
971af27d578e480c9df955be231622a9,858
e12c4f6af2104e74bd5fb5771c21f197,140
746a04a28e03409ea72b1f186e00c0f5,808
0ab09f68df7645b293f1b17557a01398,736
984a8cde9c4c4dd58c589f239e09c947,238
385205fa040d4b259d946cbd0bab2740,923
e00c6eb6e1b64a5588ff9e1ef89f0595,33
be106f11a8b74725bc29277c787f33ca,592
7f084c6ec6144a749eacb1b2bd95e744,429
3d710b92b4c9492e90b372b9bd52c796,299
184569a7b2f841648b32a92244019b04,695
c49095a2214144d69d43305df5eabe48,866
6d9de5a2523e4853b3c7511337f395a2,118
16d135d63b2b4e95af1476bd3a8736a8,986
92bc698e884e4d5abc22700479147d7b,707
a49ba84bcec0479a9e73b6a7900b1440,645
330e05c301af4f4693206ab10c348b41,165
630619cff5434f8e894584a1db0f6d38,183
2e860ab7ece44976afa19c2e24bef04c,445
a4357fa9ae7c40eea6d862c20d5140fb,306
a65170be493140b2b6021374b2a6bb74,875
5a8bb3738e0c4d35aa2dc91498af77a7,413
7983e98799694c8b9ea8fe38af0c7195,700
31d256ca677244dc92cbcf71042e3955,917
c58d7f32afb646608ab9e4bca11f18cc,728
8d81a3def3e44f7d85bad7d2c73d431e,575
5170c047228e495589eafb8d15880dfe,597
0b87601d34a943c78a676d5744a2d0d5,62
164b5811aa8e456c9129477514e6a3a7,725
de55c94dc27f4b1194edcc1adbb7b19c,725
6b3c255abfff4360a9a19fe4738e9663,544
d4df71251d584dde8b846f8030aa7779,496
05a401e32e6d4858a78f8049c68d3a0e,745
63466129a73244c9ac54a524ba1eddbb,21
ac650fa6e1824489add21bbe4a9642f8,169
b9f090e65b264cc4ae562b0ed6d1eb3f,197
4e81193f9f0a428ca0a79320f52de5eb,695
ef54d4e6c33c45f795e315813a0c3b89,596
3b8bf39dd40942adb2100570eacb755c,454
fcdf0cfefdc445529fe205cd746c335d,225
2cf41da5ea3042dc99079e7cb5305e5e,206
8a22f151053a40cfb07ded6f17e9a950,229
b5fad9530c36402e8d03d232aac5b6ba,71
09efa6433fd04e4f9032c6d2da1fbeba,867
811d39a3073240f597ee8a72275b776f,278
bf57bcbe388444d4ae920721de13b3cb,270
7dbc15950e44486cb5bd0b273d2ebc71,396
84ea29a5ca8e42c8ba183ed8ea0d25e3,253
6cdc34ef126d4e05bebbd284cf921160,694
2ed422656fb64dfc8072cc50875c934a,270
c6a7d4a51ff2466e8dfdadaf9f2bf1b6,640
9707117652974d708ff2e2329815fc9f,328
c28a982ad802463fa8f3346a704c8d3a,198
f307dfe1c97743ff94e358e1925c1a36,0
b5956c5430104b94b58d5f5def73d431,452
83469fe6fd8a4804bd7c30defed4f0f3,232
d191c4666fcf4d95a59734c06c12c8f7,677
b2cb9167750a4f48b738c6e9d05ce5b8,573
3ecb6eeef81648d9b62b7489de7a97c7,248
7ac1a3e13ccd41ec91149ab9fde31e07,25
96dd9ef3109b4383a4b897861f573cad,94
0c988a57b3274fb3a135249d4b11a097,626
cc6bacf8cc4744cea48e7d45e8b0d102,225
453bc9729df34f519d3e70741dee68db,905
0d98fd557a4e425ab6b2773a4f4b14a1,529
fcfecb28c0e04be4b336ba41c4824f54,442
fa2171294f614939b251fea4b59d0a8a,789
fddc348adf7443df84fe316e09ac7628,270
60e5743e8d244f0d9439f3f7b7941158,299
6534db726eb14ad4a9f70ccbaa6551bb,96
133badef92cc4a8c9319a65d785c55a0,814
8f4adf29ba7b4c1fb4e8f0538dabe46a,298
768443470bdd4cc186a68d78be277a41,2
f438d89f9eab446cbbe8c4e3d38bed7e,17
06421023d4b4448b852364ddf8b4e1a3,223
bc53b5a51a92448ea1ab87af37ad0482,563
3394e26709f24e029a2ddfe2d7b3d545,56
45d4b40f8e1c45a2990c04055c866925,46
58a7852ebd0e412ea9e0ccc000e22d34,525
67d77fb62bf7442fbffdfea356f4c7fa,389
b23686746dc34ebcbde3308323a556de,208
d96f4265b0a6424286245badaa264e2f,12
fcf4b1847e274d139a86ae96e05e9b3f,892
2c65130796284b5ea15eba3e2520ea75,65
ebef1733f2ab40f29e30f3c8bc3c95e5,987
dddbd8d688604c729691caf9b1868999,435
091baa32323d4e9aa2c1e7a5f7eb86d8,76
011e51c0d05b47eeb88821e33b2c509c,272
90367025f44f4a7a9c800ede904e118b,458
1f19240da08d4cff9af830816afc5cc2,16
2ac3b885ecd44005a557c8f3f2882740,40
d68dfac932324417afd8a0b87285c99c,610
ab9c096377074aa6bf40986dc388a27b,479
abb8e02e2d7e4fcb80e9a5f87103719d,186
6f58ab4d4aa4405e8ecc8e8ef37e3418,722
62bf2e36aab9408691aa45c9a3f236a2,591
a4180845a09c44e5a7cd11fa67dd41b3,290
2bee27f5ca59458fb88d9439e3f28b52,671
76f7caf9e6064e3284368bb059ffc07d,698
481d4da79745445496a89e4ed41b577b,553
4c999463745643e08185df0a60bbbb9b,450
4d154563fa32434380e37f7e38ee65ed,735
9e59d6e3ee6a4aaeb2231c612ee806d3,627
e5f088f3c676481db07bb6525b7a236c,812
0f63c1dc64e84e709c4402d9da294904,821
6d184f1506c34d7ba79fc3ee3675e58b,881
92c347733df34480ac50318207002332,691
7181b9dfc9574f318523e4661be9fa54,871
3a70162f1f48426381c3c13e7c84873c,132
3a9ed872f1c94b1494a7b37cbd70c919,225
865c963a52d849acb590fe21cd63c8a5,159
37fe3e65fd514d35ad69df83492a2f87,584
ec03a442f02b4e0aac9bbda61d502d46,39
d61d6739ee064b9b8c8393cba43f71cb,936
3e37cac836a14af597e7f6e757d8b78e,621
b81b33e7a88347aabd523521a203acd5,889
3647173f7ba34d49b2318df9584dfee2,59
2db43780a24243b0943156bc81e426f5,198
022f6a87f2f44b36b3b9d0b012a79878,338
6fdf42213ece4338a3e5462998d7d72e,693
708f8a0a9fba4ad8a8befd4848d7ec81,305
c826f6e6c84b40ee9a5054bfcea6ceca,748
70ea992a639b415483d26434258fc957,420
f0a356489a6e4db3b2304176db6f1fb7,288
5130131c366d462d877d9f845d06b40d,925
1bdc66aef82d47ae94558a80ac30129c,557
2b967210f3aa4f20adbd0b539e11f1b0,236
862b80bc6e01447b807b8c774edb989d,143
d855e5e3dfc14771ac49fb76c89ef004,592
8e69e191af0645498a613f2ee2fa3a55,270
5248f8dc73d54f289ed648c5bfe48956,867
44b994b6885d4124b85a9881d19bc87a,286
c9f55dc6bbdb47a59ea4180efee8c99b,260
a8a456ec040c43a183b3acbac35a82fe,368
11b8ad409be84c9e90d99492dd8a680d,400
e3f958a7d96442ec906ddd7ad3804952,299
b7dee06263fa4983843fae014d78fe78,593
051ca0c5d40948198f2f36fc239a17f1,501
0a326183bf894da186ea31d31ef85d49,476
7a4d65efe6a94e1396de67e316d1fb86,195
bfa86b2197c64fccbaee879b60515009,284
f0f5f11693274f0a86dfef47632b8800,190
67087417fa444a4aa87b2bfd28fdfc0c,546
4d0f918643cb46bbb7f6428f9977e39e,126
bce25d6fe5f447c4b72e49cadf2c4672,706
bb36dca57dcb403f97667113d1da2dda,717
d579d9fd1ddf4620ab4f47eac9237084,424
758d3901603d490e9c02371cb526acd6,650
4579f0e548b5483082df591fd032bf24,590
495d6461d2244170bd07957fa40c948e,105
9a86f2cd5d904a5fae0394e813aa5423,937
32b1ebaa2bd044b781a25e5574f7a329,390
ef0e0f3e1c9c4dbeb86211f76dda5dd9,551
7f4e04b0ac3449b09b8dbca672146607,714
53e6f563323c4a6ab4c2131e0f0a70da,286
b07bdcfebb18406f8a75a4d49170faa9,262
1ff24144126d42f09c0eb93fdc23a1a5,76
5273d2aa961e4bf1ac80a4f424670b89,951
61ce374357334963b8c8d37e20cab5bc,12
958d136fd7554e2bb3b0b0fc70b1f088,167
dfa0cb4759ff461ab6ab904e1b8e101f,238
da464ae3b97246e7ada15abfb256fbbd,673
4e9a5ece2fe04e4a92376786af5ab500,655
bddecdff20fa41a29a9a5d46af264a13,681
e91777d49b62465f9f7301a0989a4c33,983
0b8657cf37004cf180bd5c5b2b43b2a3,977
21a6565d86174277b014b2050104b158,873
cd865a270aef4a21a3301a16d77cd6b0,217
2f1a7d3472a64ef19da16e8733ff29f8,848
b577c4e9ee364e738d91b100da0514e6,574
f13f157d84484a9491299cc4d8925cdc,151
566ddb7ba1d842b3b74a5999d6ddf14b,835
8669d1cf6fe243489dde5217c65a7b8c,724
2be4291a8b6a42baa4ba5e5d55f1e9c5,523
fde4a2ecb30b4102bc7d6a4861602a9c,445
e86a192f3bdf4b469f1bd7c804cccae4,659
926c5eb02f824af59ee7c38f7efacf55,345
388c704c1c114ed6a6956e5d0eb8e506,956
6a9af140f58048d38bf61a18a76b3551,598
2d03a2d9f7424fc6808856932b6fe488,101
232d13edef1c4553a077ff196ef1b631,525
